## HSCPM7 efficiencies
## x	y	z	 effi
2950.0	1695.0	340.0	0.042
2950.0	1745.0	340.0	0.033
2950.0	1795.0	340.0	0.0262
2950.0	1845.0	340.0	0.0187
2950.0	1895.0	340.0	0.0152
2950.0	1945.0	340.0	0.0111
2950.0	1995.0	340.0	0.00839
2950.0	2045.0	340.0	0.00686
2950.0	2095.0	340.0	0.00583
2950.0	2145.0	340.0	0.00447
2950.0	2195.0	340.0	0.00397
2950.0	2245.0	340.0	0.00345
2950.0	2295.0	340.0	0.00231
2950.0	2345.0	340.0	0.00249
2950.0	2395.0	340.0	0.00239
2950.0	2445.0	340.0	0.00187
2950.0	2495.0	340.0	0.0022
2950.0	2545.0	340.0	0.00226
2950.0	2595.0	340.0	0.00237
2950.0	2645.0	340.0	0.00236
2950.0	2695.0	340.0	0.00283
2950.0	2745.0	340.0	0.0032
2950.0	2795.0	340.0	0.00305
2950.0	2845.0	340.0	0.00435
2950.0	2895.0	340.0	0.00636
2950.0	2945.0	340.0	0.0102
2950.0	395.0	360.0	0.00585
2950.0	445.0	360.0	0.00792
2950.0	495.0	360.0	0.0123
2950.0	545.0	360.0	0.0242
2950.0	595.0	360.0	0.0449
2950.0	645.0	360.0	0.0707
2950.0	795.0	360.0	0.131
2950.0	1045.0	360.0	0.14
2950.0	1095.0	360.0	0.144
2950.0	1145.0	360.0	0.144
2950.0	1195.0	360.0	0.14
2950.0	1245.0	360.0	0.14
2950.0	1295.0	360.0	0.137
2950.0	1345.0	360.0	0.133
2950.0	1395.0	360.0	0.123
2950.0	1445.0	360.0	0.114
2950.0	1495.0	360.0	0.104
2950.0	1545.0	360.0	0.0911
2950.0	1595.0	360.0	0.0815
2950.0	1645.0	360.0	0.0696
2950.0	1695.0	360.0	0.0567
2950.0	1745.0	360.0	0.0473
2950.0	1795.0	360.0	0.0369
2950.0	1845.0	360.0	0.0291
2950.0	1895.0	360.0	0.0213
2950.0	1945.0	360.0	0.0168
2950.0	1995.0	360.0	0.0131
2950.0	2045.0	360.0	0.0103
2950.0	2095.0	360.0	0.00738
2950.0	2145.0	360.0	0.00663
2950.0	2195.0	360.0	0.00496
2950.0	2245.0	360.0	0.00443
2950.0	2295.0	360.0	0.00342
2950.0	2345.0	360.0	0.00301
2950.0	2395.0	360.0	0.00288
2950.0	2445.0	360.0	0.00305
2950.0	2495.0	360.0	0.00294
2950.0	2545.0	360.0	0.00289
2950.0	2595.0	360.0	0.003
2950.0	2645.0	360.0	0.00268
2950.0	2695.0	360.0	0.00295
2950.0	2745.0	360.0	0.0034
2950.0	2795.0	360.0	0.00406
2950.0	2845.0	360.0	0.0059
2950.0	2895.0	360.0	0.00737
2950.0	2945.0	360.0	0.0128
2950.0	395.0	380.0	0.00721
2950.0	445.0	380.0	0.00745
2950.0	495.0	380.0	0.0114
2950.0	545.0	380.0	0.0218
2950.0	595.0	380.0	0.0404
2950.0	645.0	380.0	0.0658
2950.0	795.0	380.0	0.137
2950.0	1095.0	380.0	0.153
2950.0	1145.0	380.0	0.155
2950.0	1195.0	380.0	0.154
2950.0	1245.0	380.0	0.152
2950.0	1295.0	380.0	0.145
2950.0	1345.0	380.0	0.145
2950.0	1395.0	380.0	0.137
2950.0	1445.0	380.0	0.131
2950.0	1495.0	380.0	0.119
2950.0	1545.0	380.0	0.109
2950.0	1595.0	380.0	0.0981
2950.0	1645.0	380.0	0.0851
2950.0	1695.0	380.0	0.0719
2950.0	1745.0	380.0	0.0593
2950.0	1795.0	380.0	0.0483
2950.0	1845.0	380.0	0.0398
2950.0	1895.0	380.0	0.0319
2950.0	1945.0	380.0	0.024
2950.0	1995.0	380.0	0.019
2950.0	2045.0	380.0	0.0148
2950.0	2095.0	380.0	0.011
2950.0	2145.0	380.0	0.00871
2950.0	2195.0	380.0	0.00691
2950.0	2245.0	380.0	0.00659
2950.0	2295.0	380.0	0.00488
2950.0	2345.0	380.0	0.00452
2950.0	2395.0	380.0	0.00399
2950.0	2445.0	380.0	0.00329
2950.0	2495.0	380.0	0.00334
2950.0	2545.0	380.0	0.0034
2950.0	2595.0	380.0	0.00403
2950.0	2645.0	380.0	0.00342
2950.0	2695.0	380.0	0.00382
2950.0	2745.0	380.0	0.00405
2950.0	2795.0	380.0	0.00481
2950.0	2845.0	380.0	0.00559
2950.0	2895.0	380.0	0.00895
2950.0	2945.0	380.0	0.0138
2950.0	445.0	400.0	0.00786
2950.0	495.0	400.0	0.0119
2950.0	545.0	400.0	0.0186
2950.0	595.0	400.0	0.0354
2950.0	645.0	400.0	0.0611
2950.0	795.0	400.0	0.132
2950.0	1095.0	400.0	0.162
2950.0	1145.0	400.0	0.164
2950.0	1195.0	400.0	0.168
2950.0	1245.0	400.0	0.162
2950.0	1295.0	400.0	0.164
2950.0	1345.0	400.0	0.158
2950.0	1395.0	400.0	0.151
2950.0	1445.0	400.0	0.146
2950.0	1495.0	400.0	0.139
2950.0	1545.0	400.0	0.127
2950.0	1595.0	400.0	0.115
2950.0	1645.0	400.0	0.103
2950.0	1695.0	400.0	0.089
2950.0	1745.0	400.0	0.0762
2950.0	1795.0	400.0	0.0626
2950.0	1845.0	400.0	0.053
2950.0	1895.0	400.0	0.0428
2950.0	1945.0	400.0	0.0339
2950.0	1995.0	400.0	0.0261
2950.0	2045.0	400.0	0.0217
2950.0	2095.0	400.0	0.0163
2950.0	2145.0	400.0	0.0124
2950.0	2195.0	400.0	0.0101
2950.0	2245.0	400.0	0.00858
2950.0	2295.0	400.0	0.00636
2950.0	2345.0	400.0	0.00516
2950.0	2395.0	400.0	0.00472
2950.0	2445.0	400.0	0.00478
2950.0	2495.0	400.0	0.0041
2950.0	2545.0	400.0	0.00419
2950.0	2595.0	400.0	0.00412
2950.0	2645.0	400.0	0.00375
2950.0	2695.0	400.0	0.00432
2950.0	2745.0	400.0	0.00468
2950.0	2795.0	400.0	0.00509
2950.0	2845.0	400.0	0.00751
2950.0	2895.0	400.0	0.00941
2950.0	2945.0	400.0	0.0167
2950.0	445.0	430.0	0.00978
2950.0	495.0	430.0	0.00953
2950.0	545.0	430.0	0.0175
2950.0	595.0	430.0	0.0307
2950.0	645.0	430.0	0.0542
2950.0	795.0	430.0	0.137
2950.0	1095.0	430.0	0.18
2950.0	1245.0	430.0	0.182
2950.0	1295.0	430.0	0.181
2950.0	1345.0	430.0	0.173
2950.0	1395.0	430.0	0.172
2950.0	1445.0	430.0	0.171
2950.0	1495.0	430.0	0.163
2950.0	1545.0	430.0	0.154
2950.0	1595.0	430.0	0.138
2950.0	1645.0	430.0	0.133
2950.0	1695.0	430.0	0.118
2950.0	1745.0	430.0	0.104
2950.0	1795.0	430.0	0.0901
2950.0	1845.0	430.0	0.0739
2950.0	1895.0	430.0	0.0625
2950.0	1945.0	430.0	0.0524
2950.0	1995.0	430.0	0.0426
2950.0	2045.0	430.0	0.032
2950.0	2095.0	430.0	0.0265
2950.0	2145.0	430.0	0.021
2950.0	2195.0	430.0	0.0166
2950.0	2245.0	430.0	0.0129
2950.0	2295.0	430.0	0.0114
2950.0	2345.0	430.0	0.00943
2950.0	2395.0	430.0	0.00704
2950.0	2445.0	430.0	0.00732
2950.0	2495.0	430.0	0.00574
2950.0	2545.0	430.0	0.00565
2950.0	2595.0	430.0	0.00488
2950.0	2645.0	430.0	0.0055
2950.0	2695.0	430.0	0.0062
2950.0	2745.0	430.0	0.00598
2950.0	2795.0	430.0	0.00685
2950.0	2845.0	430.0	0.00867
2950.0	2895.0	430.0	0.0119
2950.0	2945.0	430.0	0.0191
2950.0	495.0	480.0	0.0129
2950.0	545.0	480.0	0.0139
2950.0	595.0	480.0	0.025
2950.0	645.0	480.0	0.0428
2950.0	695.0	480.0	0.0696
2950.0	795.0	480.0	0.137
2950.0	1095.0	480.0	0.206
2950.0	1395.0	480.0	0.205
2950.0	1445.0	480.0	0.203
2950.0	1495.0	480.0	0.198
2950.0	1545.0	480.0	0.191
2950.0	1595.0	480.0	0.183
2950.0	1645.0	480.0	0.171
2950.0	1695.0	480.0	0.159
2950.0	1745.0	480.0	0.149
2950.0	1795.0	480.0	0.134
2950.0	1845.0	480.0	0.121
2950.0	1895.0	480.0	0.103
2950.0	1945.0	480.0	0.0899
2950.0	1995.0	480.0	0.075
2950.0	2045.0	480.0	0.062
2950.0	2095.0	480.0	0.052
2950.0	2145.0	480.0	0.0424
2950.0	2195.0	480.0	0.0341
2950.0	2245.0	480.0	0.0284
2950.0	2295.0	480.0	0.0214
2950.0	2345.0	480.0	0.0174
2950.0	2395.0	480.0	0.014
2950.0	2445.0	480.0	0.0118
2950.0	2495.0	480.0	0.0105
2950.0	2545.0	480.0	0.00993
2950.0	2595.0	480.0	0.00855
2950.0	2645.0	480.0	0.00843
2950.0	2695.0	480.0	0.00807
2950.0	2745.0	480.0	0.00908
2950.0	2795.0	480.0	0.00934
2950.0	2845.0	480.0	0.0119
2950.0	2895.0	480.0	0.017
2950.0	2945.0	480.0	0.0281
2950.0	645.0	640.0	0.0434
2950.0	695.0	640.0	0.0526
2950.0	745.0	640.0	0.0749
2950.0	795.0	640.0	0.11
2950.0	1095.0	640.0	0.277
2950.0	1495.0	640.0	0.287
2950.0	1795.0	640.0	0.274
2950.0	1845.0	640.0	0.266
2950.0	1895.0	640.0	0.257
2950.0	1945.0	640.0	0.239
2950.0	1995.0	640.0	0.226
2950.0	2045.0	640.0	0.211
2950.0	2095.0	640.0	0.196
2950.0	2145.0	640.0	0.177
2950.0	2195.0	640.0	0.162
2950.0	2245.0	640.0	0.143
2950.0	2295.0	640.0	0.128
2950.0	2345.0	640.0	0.113
2950.0	2395.0	640.0	0.0973
2950.0	2445.0	640.0	0.0861
2950.0	2495.0	640.0	0.0761
2950.0	2545.0	640.0	0.0664
2950.0	2595.0	640.0	0.0598
2950.0	2645.0	640.0	0.054
2950.0	2695.0	640.0	0.0478
2950.0	2745.0	640.0	0.0453
2950.0	2795.0	640.0	0.0438
2950.0	2845.0	640.0	0.0473
2950.0	2895.0	640.0	0.054
2950.0	2945.0	640.0	0.0748
2950.0	1095.0	850.0	0.356
2950.0	1495.0	850.0	0.405
2950.0	1795.0	850.0	0.405
2950.0	1895.0	850.0	0.407
2950.0	1995.0	850.0	0.407
2950.0	2445.0	850.0	0.312
2950.0	2495.0	850.0	0.298
2950.0	2545.0	850.0	0.282
2950.0	2595.0	850.0	0.268
2950.0	2645.0	850.0	0.255
2950.0	2695.0	850.0	0.244
2950.0	2745.0	850.0	0.231
2950.0	2795.0	850.0	0.226
2950.0	2845.0	850.0	0.224
2950.0	2895.0	850.0	0.228
2950.0	2945.0	850.0	0.251
2950.0	1095.0	960.0	0.381
2950.0	1495.0	960.0	0.45
2950.0	1795.0	960.0	0.448
2950.0	1895.0	960.0	0.449
2950.0	1995.0	960.0	0.456
2950.0	2745.0	960.0	0.346
2950.0	2795.0	960.0	0.339
2950.0	2845.0	960.0	0.336
2950.0	2895.0	960.0	0.338
2950.0	2945.0	960.0	0.355
2950.0	1495.0	1100.0	0.481
2950.0	1795.0	1100.0	0.462
2950.0	1895.0	1100.0	0.465
2950.0	1995.0	1100.0	0.47
2950.0	1495.0	1400.0	0.341
2950.0	1795.0	1400.0	0.315
2950.0	1895.0	1400.0	0.309
2950.0	1995.0	1400.0	0.304
2950.0	1795.0	1500.0	0.257
2950.0	1895.0	1500.0	0.25
2950.0	1995.0	1500.0	0.244
2950.0	1795.0	1700.0	0.207
2950.0	1895.0	1700.0	0.193
2950.0	1995.0	1700.0	0.184
2950.0	1995.0	1900.0	0.0633
2950.0	2945.0	2940.0	0.000964
